time,node,count,total_count,lambda,service_mode,seed
3086,a,48,1554,2,fixed,20260905
3086,b,700,1554,2,fixed,20260905
3086,c,761,1554,2,fixed,20260905
3086,d,1,1554,2,fixed,20260905
3088,o,42,1554,2,fixed,20260905
3088,a,46,1554,2,fixed,20260905
3088,b,701,1554,2,fixed,20260905
3088,c,762,1554,2,fixed,20260905
3088,d,3,1554,2,fixed,20260905
3090,o,41,1553,2,fixed,20260905
3090,a,45,1553,2,fixed,20260905
3090,b,701,1553,2,fixed,20260905
3090,c,761,1553,2,fixed,20260905
3090,d,5,1553,2,fixed,20260905
3092,o,41,1550,2,fixed,20260905
3092,a,42,1550,2,fixed,20260905
3092,b,702,1550,2,fixed,20260905
3092,c,761,1550,2,fixed,20260905
3092,d,4,1550,2,fixed,20260905
3094,o,36,1552,2,fixed,20260905
3094,a,43,1552,2,fixed,20260905
3094,b,706,1552,2,fixed,20260905
3094,c,762,1552,2,fixed,20260905
3094,d,5,1552,2,fixed,20260905
3096,o,36,1554,2,fixed,20260905
3096,a,43,1554,2,fixed,20260905
3096,b,708,1554,2,fixed,20260905
3096,c,762,1554,2,fixed,20260905
3096,d,5,1554,2,fixed,20260905
3098,o,35,1555,2,fixed,20260905
3098,a,39,1555,2,fixed,20260905
3098,b,709,1555,2,fixed,20260905
3098,c,764,1555,2,fixed,20260905
3098,d,8,1555,2,fixed,20260905
3100,o,37,1556,2,fixed,20260905
3100,a,39,1556,2,fixed,20260905
3100,b,710,1556,2,fixed,20260905
3100,c,765,1556,2,fixed,20260905
3100,d,5,1556,2,fixed,20260905
3102,o,39,1558,2,fixed,20260905
3102,a,39,1558,2,fixed,20260905
3102,b,708,1558,2,fixed,20260905
3102,c,766,1558,2,fixed,20260905
3102,d,6,1558,2,fixed,20260905
3104,o,42,1561,2,fixed,20260905
3104,a,38,1561,2,fixed,20260905
3104,b,708,1561,2,fixed,20260905
3104,c,767,1561,2,fixed,20260905
3104,d,6,1561,2,fixed,20260905
3106,o,41,1557,2,fixed,20260905
3106,a,39,1557,2,fixed,20260905
3106,b,708,1557,2,fixed,20260905
3106,c,765,1557,2,fixed,20260905
3106,d,4,1557,2,fixed,20260905
3108,o,43,1561,2,fixed,20260905
3108,a,41,1561,2,fixed,20260905
3108,b,710,1561,2,fixed,20260905
3108,c,762,1561,2,fixed,20260905
3108,d,5,1561,2,fixed,20260905
3110,o,42,1562,2,fixed,20260905
3110,a,40,1562,2,fixed,20260905
3110,b,713,1562,2,fixed,20260905
3110,c,763,1562,2,fixed,20260905
3110,d,4,1562,2,fixed,20260905
3112,o,39,1560,2,fixed,20260905
3112,a,43,1560,2,fixed,20260905
3112,b,713,1560,2,fixed,20260905
3112,c,765,1560,2,fixed,20260905
3112,d,0,1560,2,fixed,20260905
3114,o,38,1560,2,fixed,20260905
3114,a,44,1560,2,fixed,20260905
3114,b,712,1560,2,fixed,20260905
3114,c,766,1560,2,fixed,20260905
3114,d,0,1560,2,fixed,20260905
3116,o,33,1561,2,fixed,20260905
3116,a,48,1561,2,fixed,20260905
3116,b,713,1561,2,fixed,20260905
3116,c,765,1561,2,fixed,20260905
3116,d,2,1561,2,fixed,20260905
3118,o,39,1566,2,fixed,20260905
3118,a,46,1566,2,fixed,20260905
3118,b,715,1566,2,fixed,20260905
3118,c,764,1566,2,fixed,20260905
3118,d,2,1566,2,fixed,20260905
3120,o,34,1563,2,fixed,20260905
3120,a,47,1563,2,fixed,20260905
3120,b,716,1563,2,fixed,20260905
3120,c,761,1563,2,fixed,20260905
3120,d,5,1563,2,fixed,20260905
3122,o,37,1565,2,fixed,20260905
3122,a,46,1565,2,fixed,20260905
3122,b,715,1565,2,fixed,20260905
3122,c,764,1565,2,fixed,20260905
3122,d,3,1565,2,fixed,20260905
3124,o,33,1564,2,fixed,20260905
3124,a,45,1564,2,fixed,20260905
3124,b,718,1564,2,fixed,20260905
3124,c,766,1564,2,fixed,20260905
3124,d,2,1564,2,fixed,20260905
3126,o,34,1564,2,fixed,20260905
3126,a,42,1564,2,fixed,20260905
3126,b,717,1564,2,fixed,20260905
3126,c,769,1564,2,fixed,20260905
3126,d,2,1564,2,fixed,20260905
3128,o,31,1565,2,fixed,20260905
3128,a,43,1565,2,fixed,20260905
3128,b,720,1565,2,fixed,20260905
3128,c,769,1565,2,fixed,20260905
3128,d,2,1565,2,fixed,20260905
3130,o,27,1563,2,fixed,20260905
3130,a,44,1563,2,fixed,20260905
3130,b,721,1563,2,fixed,20260905
3130,c,767,1563,2,fixed,20260905
3130,d,4,1563,2,fixed,20260905
3132,o,23,1560,2,fixed,20260905
3132,a,42,1560,2,fixed,20260905
3132,b,723,1560,2,fixed,20260905
3132,c,764,1560,2,fixed,20260905
3132,d,8,1560,2,fixed,20260905
3134,o,22,1560,2,fixed,20260905
3134,a,38,1560,2,fixed,20260905
3134,b,726,1560,2,fixed,20260905
3134,c,768,1560,2,fixed,20260905
3134,d,6,1560,2,fixed,20260905
3136,o,18,1558,2,fixed,20260905
3136,a,43,1558,2,fixed,20260905
3136,b,725,1558,2,fixed,20260905
3136,c,772,1558,2,fixed,20260905
3136,d,0,1558,2,fixed,20260905
3138,o,17,1562,2,fixed,20260905
3138,a,47,1562,2,fixed,20260905
3138,b,720,1562,2,fixed,20260905
3138,c,777,1562,2,fixed,20260905
3138,d,1,1562,2,fixed,20260905
3140,o,15,1561,2,fixed,20260905
3140,a,47,1561,2,fixed,20260905
3140,b,720,1561,2,fixed,20260905
3140,c,779,1561,2,fixed,20260905
3140,d,0,1561,2,fixed,20260905
3142,o,15,1561,2,fixed,20260905
3142,a,44,1561,2,fixed,20260905
3142,b,720,1561,2,fixed,20260905
3142,c,780,1561,2,fixed,20260905
3142,d,2,1561,2,fixed,20260905
3144,o,13,1561,2,fixed,20260905
3144,a,43,1561,2,fixed,20260905
3144,b,720,1561,2,fixed,20260905
3144,c,781,1561,2,fixed,20260905
3144,d,4,1561,2,fixed,20260905
3146,o,12,1561,2,fixed,20260905
3146,a,45,1561,2,fixed,20260905
3146,b,720,1561,2,fixed,20260905
3146,c,782,1561,2,fixed,20260905
3146,d,2,1561,2,fixed,20260905
3148,o,14,1561,2,fixed,20260905
3148,a,44,1561,2,fixed,20260905
3148,b,719,1561,2,fixed,20260905
3148,c,781,1561,2,fixed,20260905
3148,d,3,1561,2,fixed,20260905
3150,o,13,1561,2,fixed,20260905
3150,a,44,1561,2,fixed,20260905
3150,b,723,1561,2,fixed,20260905
3150,c,780,1561,2,fixed,20260905
3150,d,1,1561,2,fixed,20260905
3152,o,17,1568,2,fixed,20260905
3152,a,44,1568,2,fixed,20260905
3152,b,721,1568,2,fixed,20260905
3152,c,786,1568,2,fixed,20260905
3152,d,0,1568,2,fixed,20260905
3154,o,17,1570,2,fixed,20260905
3154,a,44,1570,2,fixed,20260905
3154,b,718,1570,2,fixed,20260905
3154,c,787,1570,2,fixed,20260905
3154,d,4,1570,2,fixed,20260905
3156,o,13,1566,2,fixed,20260905
3156,a,41,1566,2,fixed,20260905
3156,b,722,1566,2,fixed,20260905
3156,c,788,1566,2,fixed,20260905
3156,d,2,1566,2,fixed,20260905
3158,o,12,1567,2,fixed,20260905
3158,a,42,1567,2,fixed,20260905
3158,b,722,1567,2,fixed,20260905
3158,c,790,1567,2,fixed,20260905
3158,d,1,1567,2,fixed,20260905
3160,o,10,1569,2,fixed,20260905
3160,a,44,1569,2,fixed,20260905
3160,b,723,1569,2,fixed,20260905
3160,c,789,1569,2,fixed,20260905
3160,d,3,1569,2,fixed,20260905
3162,o,11,1570,2,fixed,20260905
3162,a,40,1570,2,fixed,20260905
3162,b,726,1570,2,fixed,20260905
3162,c,787,1570,2,fixed,20260905
3162,d,6,1570,2,fixed,20260905
3164,o,10,1570,2,fixed,20260905
3164,a,40,1570,2,fixed,20260905
3164,b,728,1570,2,fixed,20260905
3164,c,788,1570,2,fixed,20260905
3164,d,4,1570,2,fixed,20260905
3166,o,15,1574,2,fixed,20260905
3166,a,39,1574,2,fixed,20260905
3166,b,731,1574,2,fixed,20260905
3166,c,785,1574,2,fixed,20260905
3166,d,4,1574,2,fixed,20260905
3168,o,9,1576,2,fixed,20260905
3168,a,43,1576,2,fixed,20260905
3168,b,731,1576,2,fixed,20260905
3168,c,788,1576,2,fixed,20260905
3168,d,5,1576,2,fixed,20260905
3170,o,7,1572,2,fixed,20260905
3170,a,43,1572,2,fixed,20260905
3170,b,730,1572,2,fixed,20260905
3170,c,790,1572,2,fixed,20260905
3170,d,2,1572,2,fixed,20260905
3172,o,5,1573,2,fixed,20260905
3172,a,44,1573,2,fixed,20260905
3172,b,732,1573,2,fixed,20260905
3172,c,790,1573,2,fixed,20260905
3172,d,2,1573,2,fixed,20260905
3174,o,5,1572,2,fixed,20260905
3174,a,45,1572,2,fixed,20260905
3174,b,729,1572,2,fixed,20260905
3174,c,791,1572,2,fixed,20260905
3174,d,2,1572,2,fixed,20260905
3176,o,8,1577,2,fixed,20260905
3176,a,42,1577,2,fixed,20260905
3176,b,733,1577,2,fixed,20260905
3176,c,792,1577,2,fixed,20260905
3176,d,2,1577,2,fixed,20260905
3178,o,0,1576,2,fixed,20260905
3178,a,45,1576,2,fixed,20260905
3178,b,738,1576,2,fixed,20260905
3178,c,792,1576,2,fixed,20260905
3178,d,1,1576,2,fixed,20260905
3180,o,2,1576,2,fixed,20260905
3180,a,44,1576,2,fixed,20260905
3180,b,735,1576,2,fixed,20260905
3180,c,795,1576,2,fixed,20260905
3180,d,0,1576,2,fixed,20260905
3182,o,2,1576,2,fixed,20260905
3182,a,40,1576,2,fixed,20260905
3182,b,739,1576,2,fixed,20260905
3182,c,794,1576,2,fixed,20260905
3182,d,1,1576,2,fixed,20260905
3184,o,3,1573,2,fixed,20260905
3184,a,34,1573,2,fixed,20260905
3184,b,738,1573,2,fixed,20260905
3184,c,794,1573,2,fixed,20260905
3184,d,4,1573,2,fixed,20260905
3186,o,5,1573,2,fixed,20260905
3186,a,31,1573,2,fixed,20260905
3186,b,738,1573,2,fixed,20260905
3186,c,795,1573,2,fixed,20260905
3186,d,4,1573,2,fixed,20260905
3188,o,7,1575,2,fixed,20260905
3188,a,28,1575,2,fixed,20260905
3188,b,741,1575,2,fixed,20260905
3188,c,795,1575,2,fixed,20260905
3188,d,4,1575,2,fixed,20260905
3190,o,11,1578,2,fixed,20260905
3190,a,25,1578,2,fixed,20260905
3190,b,740,1578,2,fixed,20260905
3190,c,796,1578,2,fixed,20260905
3190,d,6,1578,2,fixed,20260905
3192,o,13,1576,2,fixed,20260905
3192,a,22,1576,2,fixed,20260905
3192,b,740,1576,2,fixed,20260905
3192,c,796,1576,2,fixed,20260905
3192,d,5,1576,2,fixed,20260905
3194,o,17,1577,2,fixed,20260905
3194,a,22,1577,2,fixed,20260905
3194,b,738,1577,2,fixed,20260905
3194,c,797,1577,2,fixed,20260905
3194,d,3,1577,2,fixed,20260905
3196,o,18,1578,2,fixed,20260905
3196,a,23,1578,2,fixed,20260905
3196,b,739,1578,2,fixed,20260905
3196,c,796,1578,2,fixed,20260905
3196,d,2,1578,2,fixed,20260905
3198,o,17,1580,2,fixed,20260905
3198,a,24,1580,2,fixed,20260905
3198,b,740,1580,2,fixed,20260905
3198,c,797,1580,2,fixed,20260905
3198,d,2,1580,2,fixed,20260905
3200,o,14,1582,2,fixed,20260905
3200,a,25,1582,2,fixed,20260905
3200,b,741,1582,2,fixed,20260905
3200,c,798,1582,2,fixed,20260905
3200,d,4,1582,2,fixed,20260905
3202,o,19,1587,2,fixed,20260905
3202,a,25,1587,2,fixed,20260905
3202,b,743,1587,2,fixed,20260905
3202,c,797,1587,2,fixed,20260905
3202,d,3,1587,2,fixed,20260905
3204,o,18,1586,2,fixed,20260905
3204,a,24,1586,2,fixed,20260905
3204,b,742,1586,2,fixed,20260905
3204,c,800,1586,2,fixed,20260905
3204,d,2,1586,2,fixed,20260905
3206,o,18,1585,2,fixed,20260905
3206,a,25,1585,2,fixed,20260905
3206,b,741,1585,2,fixed,20260905
3206,c,801,1585,2,fixed,20260905
3206,d,0,1585,2,fixed,20260905
3208,o,16,1585,2,fixed,20260905
3208,a,23,1585,2,fixed,20260905
3208,b,741,1585,2,fixed,20260905
3208,c,804,1585,2,fixed,20260905
3208,d,1,1585,2,fixed,20260905
3210,o,15,1585,2,fixed,20260905
3210,a,24,1585,2,fixed,20260905
3210,b,742,1585,2,fixed,20260905
3210,c,804,1585,2,fixed,20260905
3210,d,0,1585,2,fixed,20260905
3212,o,16,1589,2,fixed,20260905
3212,a,25,1589,2,fixed,20260905
3212,b,743,1589,2,fixed,20260905
3212,c,805,1589,2,fixed,20260905
3212,d,0,1589,2,fixed,20260905
3214,o,17,1590,2,fixed,20260905
3214,a,22,1590,2,fixed,20260905
3214,b,743,1590,2,fixed,20260905
3214,c,805,1590,2,fixed,20260905
3214,d,3,1590,2,fixed,20260905
3216,o,19,1591,2,fixed,20260905
3216,a,20,1591,2,fixed,20260905
3216,b,742,1591,2,fixed,20260905
3216,c,802,1591,2,fixed,20260905
3216,d,8,1591,2,fixed,20260905
3218,o,20,1590,2,fixed,20260905
3218,a,21,1590,2,fixed,20260905
3218,b,742,1590,2,fixed,20260905
3218,c,801,1590,2,fixed,20260905
3218,d,6,1590,2,fixed,20260905
3220,o,17,1588,2,fixed,20260905
3220,a,20,1588,2,fixed,20260905
3220,b,746,1588,2,fixed,20260905
3220,c,802,1588,2,fixed,20260905
3220,d,3,1588,2,fixed,20260905
3222,o,17,1586,2,fixed,20260905
3222,a,20,1586,2,fixed,20260905
3222,b,746,1586,2,fixed,20260905
3222,c,803,1586,2,fixed,20260905
3222,d,0,1586,2,fixed,20260905
3224,o,16,1589,2,fixed,20260905
3224,a,21,1589,2,fixed,20260905
3224,b,744,1589,2,fixed,20260905
3224,c,807,1589,2,fixed,20260905
3224,d,1,1589,2,fixed,20260905
3226,o,16,1589,2,fixed,20260905
3226,a,21,1589,2,fixed,20260905
3226,b,744,1589,2,fixed,20260905
3226,c,807,1589,2,fixed,20260905
3226,d,1,1589,2,fixed,20260905
3228,o,15,1593,2,fixed,20260905
3228,a,23,1593,2,fixed,20260905
3228,b,744,1593,2,fixed,20260905
3228,c,810,1593,2,fixed,20260905
3228,d,1,1593,2,fixed,20260905
3230,o,17,1597,2,fixed,20260905
3230,a,23,1597,2,fixed,20260905
3230,b,744,1597,2,fixed,20260905
3230,c,810,1597,2,fixed,20260905
3230,d,3,1597,2,fixed,20260905
3232,o,13,1596,2,fixed,20260905
3232,a,27,1596,2,fixed,20260905
3232,b,743,1596,2,fixed,20260905
3232,c,812,1596,2,fixed,20260905
3232,d,1,1596,2,fixed,20260905
3234,o,14,1595,2,fixed,20260905
3234,a,26,1595,2,fixed,20260905
3234,b,740,1595,2,fixed,20260905
3234,c,814,1595,2,fixed,20260905
3234,d,1,1595,2,fixed,20260905
3236,o,11,1595,2,fixed,20260905
3236,a,25,1595,2,fixed,20260905
3236,b,742,1595,2,fixed,20260905
3236,c,816,1595,2,fixed,20260905
3236,d,1,1595,2,fixed,20260905
3238,o,11,1594,2,fixed,20260905
3238,a,25,1594,2,fixed,20260905
3238,b,745,1594,2,fixed,20260905
3238,c,813,1594,2,fixed,20260905
3238,d,0,1594,2,fixed,20260905
3240,o,14,1598,2,fixed,20260905
3240,a,24,1598,2,fixed,20260905
3240,b,746,1598,2,fixed,20260905
3240,c,812,1598,2,fixed,20260905
3240,d,2,1598,2,fixed,20260905
3242,o,12,1599,2,fixed,20260905
3242,a,26,1599,2,fixed,20260905
3242,b,745,1599,2,fixed,20260905
3242,c,814,1599,2,fixed,20260905
3242,d,2,1599,2,fixed,20260905
3244,o,11,1596,2,fixed,20260905
3244,a,27,1596,2,fixed,20260905
3244,b,744,1596,2,fixed,20260905
3244,c,814,1596,2,fixed,20260905
3244,d,0,1596,2,fixed,20260905
3246,o,11,1598,2,fixed,20260905
3246,a,22,1598,2,fixed,20260905
3246,b,749,1598,2,fixed,20260905
3246,c,812,1598,2,fixed,20260905
3246,d,4,1598,2,fixed,20260905
3248,o,8,1596,2,fixed,20260905
3248,a,25,1596,2,fixed,20260905
3248,b,751,1596,2,fixed,20260905
3248,c,812,1596,2,fixed,20260905
3248,d,0,1596,2,fixed,20260905
3250,o,10,1600,2,fixed,20260905
3250,a,23,1600,2,fixed,20260905
3250,b,752,1600,2,fixed,20260905
3250,c,814,1600,2,fixed,20260905
3250,d,1,1600,2,fixed,20260905
3252,o,10,1599,2,fixed,20260905
3252,a,21,1599,2,fixed,20260905
3252,b,753,1599,2,fixed,20260905
3252,c,813,1599,2,fixed,20260905
3252,d,2,1599,2,fixed,20260905
3254,o,9,1597,2,fixed,20260905
3254,a,21,1597,2,fixed,20260905
3254,b,755,1597,2,fixed,20260905
3254,c,811,1597,2,fixed,20260905
3254,d,1,1597,2,fixed,20260905
3256,o,9,1601,2,fixed,20260905
3256,a,19,1601,2,fixed,20260905
3256,b,757,1601,2,fixed,20260905
3256,c,811,1601,2,fixed,20260905
3256,d,5,1601,2,fixed,20260905
3258,o,8,1599,2,fixed,20260905
3258,a,20,1599,2,fixed,20260905
3258,b,756,1599,2,fixed,20260905
3258,c,811,1599,2,fixed,20260905
3258,d,4,1599,2,fixed,20260905
3260,o,6,1601,2,fixed,20260905
3260,a,22,1601,2,fixed,20260905
3260,b,757,1601,2,fixed,20260905
3260,c,813,1601,2,fixed,20260905
3260,d,3,1601,2,fixed,20260905
3262,o,7,1602,2,fixed,20260905
3262,a,21,1602,2,fixed,20260905
3262,b,760,1602,2,fixed,20260905
3262,c,810,1602,2,fixed,20260905
3262,d,4,1602,2,fixed,20260905
3264,o,7,1601,2,fixed,20260905
3264,a,19,1601,2,fixed,20260905
3264,b,762,1601,2,fixed,20260905
3264,c,808,1601,2,fixed,20260905
3264,d,5,1601,2,fixed,20260905
3266,o,10,1606,2,fixed,20260905
3266,a,19,1606,2,fixed,20260905
3266,b,764,1606,2,fixed,20260905
3266,c,805,1606,2,fixed,20260905
3266,d,8,1606,2,fixed,20260905
3268,o,14,1610,2,fixed,20260905
3268,a,20,1610,2,fixed,20260905
3268,b,765,1610,2,fixed,20260905
3268,c,806,1610,2,fixed,20260905
3268,d,5,1610,2,fixed,20260905
3270,o,17,1615,2,fixed,20260905
3270,a,21,1615,2,fixed,20260905
3270,b,764,1615,2,fixed,20260905
3270,c,807,1615,2,fixed,20260905
3270,d,6,1615,2,fixed,20260905
3272,o,13,1616,2,fixed,20260905
3272,a,22,1616,2,fixed,20260905
3272,b,771,1616,2,fixed,20260905
3272,c,805,1616,2,fixed,20260905
3272,d,5,1616,2,fixed,20260905
3274,o,16,1619,2,fixed,20260905
3274,a,21,1619,2,fixed,20260905
3274,b,772,1619,2,fixed,20260905
3274,c,807,1619,2,fixed,20260905
3274,d,3,1619,2,fixed,20260905
3276,o,10,1618,2,fixed,20260905
3276,a,22,1618,2,fixed,20260905
3276,b,774,1618,2,fixed,20260905
3276,c,811,1618,2,fixed,20260905
3276,d,1,1618,2,fixed,20260905
3278,o,5,1619,2,fixed,20260905
3278,a,23,1619,2,fixed,20260905
3278,b,777,1619,2,fixed,20260905
3278,c,814,1619,2,fixed,20260905
3278,d,0,1619,2,fixed,20260905
3280,o,8,1620,2,fixed,20260905
3280,a,19,1620,2,fixed,20260905
3280,b,774,1620,2,fixed,20260905
3280,c,817,1620,2,fixed,20260905
3280,d,2,1620,2,fixed,20260905
3282,o,9,1619,2,fixed,20260905
3282,a,17,1619,2,fixed,20260905
3282,b,771,1619,2,fixed,20260905
3282,c,819,1619,2,fixed,20260905
3282,d,3,1619,2,fixed,20260905
3284,o,7,1620,2,fixed,20260905
3284,a,18,1620,2,fixed,20260905
3284,b,775,1620,2,fixed,20260905
3284,c,819,1620,2,fixed,20260905
3284,d,1,1620,2,fixed,20260905
3286,o,6,1621,2,fixed,20260905
3286,a,18,1621,2,fixed,20260905
3286,b,775,1621,2,fixed,20260905
3286,c,821,1621,2,fixed,20260905
3286,d,1,1621,2,fixed,20260905
3288,o,8,1624,2,fixed,20260905
3288,a,19,1624,2,fixed,20260905
3288,b,776,1624,2,fixed,20260905
3288,c,821,1624,2,fixed,20260905
3288,d,0,1624,2,fixed,20260905
3290,o,9,1626,2,fixed,20260905
3290,a,17,1626,2,fixed,20260905
3290,b,778,1626,2,fixed,20260905
3290,c,820,1626,2,fixed,20260905
3290,d,2,1626,2,fixed,20260905
3292,o,8,1629,2,fixed,20260905
3292,a,19,1629,2,fixed,20260905
3292,b,780,1629,2,fixed,20260905
3292,c,818,1629,2,fixed,20260905
3292,d,4,1629,2,fixed,20260905
3294,o,11,1632,2,fixed,20260905
3294,a,18,1632,2,fixed,20260905
3294,b,779,1632,2,fixed,20260905
3294,c,822,1632,2,fixed,20260905
3294,d,2,1632,2,fixed,20260905
3296,o,10,1633,2,fixed,20260905
3296,a,19,1633,2,fixed,20260905
3296,b,776,1633,2,fixed,20260905
3296,c,826,1633,2,fixed,20260905
3296,d,2,1633,2,fixed,20260905
3298,o,7,1633,2,fixed,20260905
3298,a,20,1633,2,fixed,20260905
3298,b,779,1633,2,fixed,20260905
3298,c,826,1633,2,fixed,20260905
3298,d,1,1633,2,fixed,20260905
3300,o,6,1635,2,fixed,20260905
3300,a,20,1635,2,fixed,20260905
3300,b,780,1635,2,fixed,20260905
3300,c,826,1635,2,fixed,20260905
3300,d,3,1635,2,fixed,20260905
3302,o,3,1636,2,fixed,20260905
3302,a,22,1636,2,fixed,20260905
3302,b,779,1636,2,fixed,20260905
3302,c,826,1636,2,fixed,20260905
3302,d,6,1636,2,fixed,20260905
3304,o,0,1636,2,fixed,20260905
3304,a,23,1636,2,fixed,20260905
3304,b,780,1636,2,fixed,20260905
3304,c,826,1636,2,fixed,20260905
3304,d,7,1636,2,fixed,20260905
3306,o,0,1638,2,fixed,20260905
3306,a,23,1638,2,fixed,20260905
3306,b,781,1638,2,fixed,20260905
3306,c,827,1638,2,fixed,20260905
3306,d,7,1638,2,fixed,20260905
3308,o,2,1639,2,fixed,20260905
3308,a,24,1639,2,fixed,20260905
3308,b,778,1639,2,fixed,20260905
3308,c,827,1639,2,fixed,20260905
3308,d,8,1639,2,fixed,20260905
3310,o,0,1638,2,fixed,20260905
3310,a,26,1638,2,fixed,20260905
3310,b,776,1638,2,fixed,20260905
3310,c,829,1638,2,fixed,20260905
3310,d,7,1638,2,fixed,20260905
3312,o,0,1640,2,fixed,20260905
3312,a,26,1640,2,fixed,20260905
3312,b,777,1640,2,fixed,20260905
3312,c,829,1640,2,fixed,20260905
3312,d,8,1640,2,fixed,20260905
3314,o,0,1640,2,fixed,20260905
3314,a,24,1640,2,fixed,20260905
3314,b,777,1640,2,fixed,20260905
3314,c,832,1640,2,fixed,20260905
3314,d,7,1640,2,fixed,20260905
3316,o,4,1642,2,fixed,20260905
3316,a,20,1642,2,fixed,20260905
3316,b,777,1642,2,fixed,20260905
3316,c,834,1642,2,fixed,20260905
3316,d,7,1642,2,fixed,20260905
3318,o,0,1640,2,fixed,20260905
3318,a,23,1640,2,fixed,20260905
3318,b,777,1640,2,fixed,20260905
3318,c,832,1640,2,fixed,20260905
3318,d,8,1640,2,fixed,20260905
3320,o,4,1643,2,fixed,20260905
3320,a,22,1643,2,fixed,20260905
3320,b,777,1643,2,fixed,20260905
3320,c,831,1643,2,fixed,20260905
3320,d,9,1643,2,fixed,20260905
3322,o,5,1645,2,fixed,20260905
3322,a,24,1645,2,fixed,20260905
3322,b,774,1645,2,fixed,20260905
3322,c,836,1645,2,fixed,20260905
3322,d,6,1645,2,fixed,20260905
3324,o,11,1650,2,fixed,20260905
3324,a,26,1650,2,fixed,20260905
3324,b,773,1650,2,fixed,20260905
3324,c,832,1650,2,fixed,20260905
3324,d,8,1650,2,fixed,20260905
3326,o,14,1655,2,fixed,20260905
3326,a,27,1655,2,fixed,20260905
3326,b,775,1655,2,fixed,20260905
3326,c,831,1655,2,fixed,20260905
3326,d,8,1655,2,fixed,20260905
3328,o,16,1661,2,fixed,20260905
3328,a,30,1661,2,fixed,20260905
3328,b,774,1661,2,fixed,20260905
3328,c,834,1661,2,fixed,20260905
3328,d,7,1661,2,fixed,20260905
3330,o,17,1659,2,fixed,20260905
3330,a,32,1659,2,fixed,20260905
3330,b,773,1659,2,fixed,20260905
3330,c,831,1659,2,fixed,20260905
3330,d,6,1659,2,fixed,20260905
3332,o,16,1658,2,fixed,20260905
3332,a,29,1658,2,fixed,20260905
3332,b,774,1658,2,fixed,20260905
3332,c,832,1658,2,fixed,20260905
3332,d,7,1658,2,fixed,20260905
3334,o,18,1659,2,fixed,20260905
3334,a,25,1659,2,fixed,20260905
3334,b,772,1659,2,fixed,20260905
3334,c,835,1659,2,fixed,20260905
3334,d,9,1659,2,fixed,20260905
3336,o,21,1665,2,fixed,20260905
3336,a,28,1665,2,fixed,20260905
3336,b,773,1665,2,fixed,20260905
3336,c,834,1665,2,fixed,20260905
3336,d,9,1665,2,fixed,20260905
3338,o,23,1668,2,fixed,20260905
3338,a,29,1668,2,fixed,20260905
3338,b,777,1668,2,fixed,20260905
3338,c,833,1668,2,fixed,20260905
3338,d,6,1668,2,fixed,20260905
3340,o,25,1671,2,fixed,20260905
3340,a,31,1671,2,fixed,20260905
3340,b,775,1671,2,fixed,20260905
3340,c,833,1671,2,fixed,20260905
3340,d,7,1671,2,fixed,20260905
3342,o,24,1669,2,fixed,20260905
3342,a,29,1669,2,fixed,20260905
3342,b,779,1669,2,fixed,20260905
3342,c,832,1669,2,fixed,20260905
3342,d,5,1669,2,fixed,20260905
3344,o,27,1669,2,fixed,20260905
3344,a,28,1669,2,fixed,20260905
3344,b,782,1669,2,fixed,20260905
3344,c,830,1669,2,fixed,20260905
3344,d,2,1669,2,fixed,20260905
3346,o,17,1666,2,fixed,20260905
3346,a,29,1666,2,fixed,20260905
3346,b,786,1666,2,fixed,20260905
3346,c,831,1666,2,fixed,20260905
3346,d,3,1666,2,fixed,20260905
3348,o,15,1668,2,fixed,20260905
3348,a,32,1668,2,fixed,20260905
3348,b,785,1668,2,fixed,20260905
3348,c,833,1668,2,fixed,20260905
3348,d,3,1668,2,fixed,20260905
3350,o,18,1672,2,fixed,20260905
3350,a,34,1672,2,fixed,20260905
3350,b,785,1672,2,fixed,20260905
3350,c,830,1672,2,fixed,20260905
3350,d,5,1672,2,fixed,20260905
3352,o,21,1671,2,fixed,20260905
3352,a,32,1671,2,fixed,20260905
3352,b,786,1671,2,fixed,20260905
3352,c,829,1671,2,fixed,20260905
3352,d,3,1671,2,fixed,20260905
3354,o,23,1674,2,fixed,20260905
3354,a,33,1674,2,fixed,20260905
3354,b,788,1674,2,fixed,20260905
3354,c,828,1674,2,fixed,20260905
3354,d,2,1674,2,fixed,20260905
3356,o,27,1677,2,fixed,20260905
3356,a,31,1677,2,fixed,20260905
3356,b,790,1677,2,fixed,20260905
3356,c,829,1677,2,fixed,20260905
3356,d,0,1677,2,fixed,20260905
3358,o,32,1683,2,fixed,20260905
3358,a,30,1683,2,fixed,20260905
3358,b,792,1683,2,fixed,20260905
3358,c,829,1683,2,fixed,20260905
3358,d,0,1683,2,fixed,20260905
3360,o,34,1688,2,fixed,20260905
3360,a,29,1688,2,fixed,20260905
3360,b,794,1688,2,fixed,20260905
3360,c,830,1688,2,fixed,20260905
3360,d,1,1688,2,fixed,20260905
3362,o,32,1688,2,fixed,20260905
3362,a,30,1688,2,fixed,20260905
3362,b,795,1688,2,fixed,20260905
3362,c,831,1688,2,fixed,20260905
3362,d,0,1688,2,fixed,20260905
3364,o,24,1690,2,fixed,20260905
3364,a,35,1690,2,fixed,20260905
3364,b,795,1690,2,fixed,20260905
3364,c,833,1690,2,fixed,20260905
