time,node,mean_count,std_count,standard_error,seed,num_particles,num_monte_carlo_runs
15.3,a,14.901,3.4984063185,0.0494749366232,20260625,100,5000
15.3,b,26.1368,4.40276761055,0.0622645366682,20260625,100,5000
15.3,c,18.5436,3.84872207003,0.0544291494924,20260625,100,5000
15.3,d,18.5438,3.79839006862,0.0537173475023,20260625,100,5000
15.4,o,21.8936,4.07656751699,0.0576513707045,20260625,100,5000
15.4,a,14.9012,3.48710059134,0.0493150494963,20260625,100,5000
15.4,b,26.1402,4.38209818659,0.0619722268712,20260625,100,5000
15.4,c,18.5248,3.86465678611,0.0546545004083,20260625,100,5000
15.4,d,18.5402,3.79958831116,0.0537342932107,20260625,100,5000
15.5,o,21.8866,4.10583877209,0.0580653287641,20260625,100,5000
15.5,a,14.906,3.48229655226,0.0492471101241,20260625,100,5000
15.5,b,26.1136,4.41911764498,0.0624957610725,20260625,100,5000
15.5,c,18.5646,3.85740881429,0.0545519986078,20260625,100,5000
15.5,d,18.5292,3.80584343462,0.0538227540151,20260625,100,5000
15.6,o,21.9016,4.07446164389,0.0576215891616,20260625,100,5000
15.6,a,14.8768,3.4515510138,0.0488123025494,20260625,100,5000
15.6,b,26.0972,4.39868410373,0.0622067871608,20260625,100,5000
15.6,c,18.5664,3.87858217909,0.0548514352045,20260625,100,5000
15.6,d,18.558,3.81281307025,0.0539213195475,20260625,100,5000
15.7,o,21.8578,4.07741391336,0.0576633405568,20260625,100,5000
15.7,a,14.9028,3.48295540535,0.0492564277139,20260625,100,5000
15.7,b,26.117,4.38697619232,0.0620412122899,20260625,100,5000
15.7,c,18.5758,3.86321617928,0.0546341271512,20260625,100,5000
15.7,d,18.5466,3.82956414652,0.0541582155399,20260625,100,5000
15.8,o,21.8338,4.10569712835,0.0580633256192,20260625,100,5000
15.8,a,14.8958,3.48972463034,0.0493521590117,20260625,100,5000
15.8,b,26.157,4.38604588208,0.0620280557163,20260625,100,5000
15.8,c,18.5764,3.89953898825,0.0551478092418,20260625,100,5000
15.8,d,18.537,3.81595902869,0.0539658101184,20260625,100,5000
15.9,o,21.824,4.09418813384,0.0579005638579,20260625,100,5000
15.9,a,14.8926,3.51908255493,0.0497673427629,20260625,100,5000
15.9,b,26.1682,4.47614967837,0.0633023158237,20260625,100,5000
15.9,c,18.5524,3.89100015631,0.0550270519226,20260625,100,5000
15.9,d,18.5628,3.81866109972,0.0540040231733,20260625,100,5000
16,o,21.8284,4.08282835023,0.0577399122574,20260625,100,5000
16,a,14.8722,3.50204512021,0.0495263970505,20260625,100,5000
16,b,26.1542,4.44769364455,0.062899886734,20260625,100,5000
16,c,18.5752,3.91134307891,0.0553147442929,20260625,100,5000
16,d,18.57,3.82398019934,0.0540792466015,20260625,100,5000
16.1,o,21.7808,4.08339150428,0.0577478764583,20260625,100,5000
16.1,a,14.9106,3.52537846176,0.0498563803312,20260625,100,5000
16.1,b,26.1856,4.43507458983,0.0627214263507,20260625,100,5000
16.1,c,18.524,3.90697797478,0.0552530123982,20260625,100,5000
16.1,d,18.599,3.84197229951,0.0543336933223,20260625,100,5000
16.2,o,21.7722,4.05778268024,0.0573857129956,20260625,100,5000
16.2,a,14.9386,3.53051312766,0.0499289954727,20260625,100,5000
16.2,b,26.1548,4.41922423832,0.06249726853,20260625,100,5000
16.2,c,18.541,3.9058635606,0.0552372522018,20260625,100,5000
16.2,d,18.5934,3.83408613405,0.0542221661008,20260625,100,5000
16.3,o,21.7668,4.0288042907,0.0569758966806,20260625,100,5000
16.3,a,14.9348,3.52156630576,0.049802468304,20260625,100,5000
16.3,b,26.1416,4.43759933946,0.0627571317024,20260625,100,5000
16.3,c,18.565,3.92566646207,0.0555173075201,20260625,100,5000
16.3,d,18.5918,3.86349040009,0.0546380052191,20260625,100,5000
16.4,o,21.7862,4.06130378052,0.0574355088733,20260625,100,5000
16.4,a,14.9556,3.58298704983,0.0506710887967,20260625,100,5000
16.4,b,26.1576,4.41745005778,0.0624721778282,20260625,100,5000
16.4,c,18.5554,3.91146913041,0.0553165269303,20260625,100,5000
16.4,d,18.5452,3.88872490622,0.0549948750272,20260625,100,5000
16.5,o,21.783,4.07676771561,0.0576542019405,20260625,100,5000
16.5,a,14.9756,3.58775403781,0.0507385041873,20260625,100,5000
16.5,b,26.158,4.42042351238,0.0625142288264,20260625,100,5000
16.5,c,18.5842,3.91984481793,0.0554349770392,20260625,100,5000
16.5,d,18.4992,3.87817062563,0.0548456149596,20260625,100,5000
16.6,o,21.7582,4.08414848087,0.0577585817239,20260625,100,5000
16.6,a,14.939,3.5490559533,0.0501912306277,20260625,100,5000
16.6,b,26.2068,4.41596353096,0.0624511551643,20260625,100,5000
16.6,c,18.5926,3.86082976072,0.0546003780963,20260625,100,5000
16.6,d,18.5034,3.8391322232,0.054293528578,20260625,100,5000
16.7,o,21.7582,4.09403040743,0.0578983332696,20260625,100,5000
16.7,a,14.9206,3.53570302474,0.0500023917011,20260625,100,5000
16.7,b,26.2296,4.3954007496,0.0621603535214,20260625,100,5000
16.7,c,18.5872,3.84590098038,0.0543892532599,20260625,100,5000
16.7,d,18.5044,3.85042150799,0.0544531831745,20260625,100,5000
16.8,o,21.7586,4.11287116037,0.0581647817529,20260625,100,5000
16.8,a,14.8874,3.57816739357,0.0506029285642,20260625,100,5000
16.8,b,26.2458,4.41199223652,0.0623949925797,20260625,100,5000
16.8,c,18.6106,3.82798881133,0.054135936936,20260625,100,5000
16.8,d,18.4976,3.8455886351,0.0543848360306,20260625,100,5000
16.9,o,21.8164,4.07696153564,0.0576569429697,20260625,100,5000
16.9,a,14.8348,3.58849333522,0.0507489594315,20260625,100,5000
16.9,b,26.1858,4.36429693966,0.061720479223,20260625,100,5000
16.9,c,18.6536,3.85343701588,0.0544958288961,20260625,100,5000
16.9,d,18.5094,3.87418552766,0.0547892571636,20260625,100,5000
17,o,21.8498,4.05829199378,0.0573929157767,20260625,100,5000
17,a,14.842,3.55206410864,0.0502337723686,20260625,100,5000
17,b,26.1616,4.37718144283,0.0619026936142,20260625,100,5000
17,c,18.625,3.8157157831,0.0539623701062,20260625,100,5000
17,d,18.5216,3.85882255906,0.0545719919781,20260625,100,5000
17.1,o,21.8004,4.06362676097,0.0574683607779,20260625,100,5000
17.1,a,14.8868,3.55140933457,0.0502245124648,20260625,100,5000
17.1,b,26.1986,4.41028889866,0.0623709037447,20260625,100,5000
17.1,c,18.5858,3.84749256007,0.0544117615958,20260625,100,5000
17.1,d,18.5284,3.85312376554,0.0544913988673,20260625,100,5000
17.2,o,21.8328,4.08036444877,0.0577050674288,20260625,100,5000
17.2,a,14.902,3.57112679547,0.0505033594711,20260625,100,5000
17.2,b,26.1386,4.42372059479,0.062560856613,20260625,100,5000
17.2,c,18.628,3.85001045662,0.0544473700303,20260625,100,5000
17.2,d,18.4986,3.85421445094,0.0545068234881,20260625,100,5000
17.3,o,21.8466,4.07342448038,0.0576069214546,20260625,100,5000
17.3,a,14.8708,3.5878519892,0.0507398894291,20260625,100,5000
17.3,b,26.131,4.42996206674,0.0626491243559,20260625,100,5000
17.3,c,18.6358,3.88074353624,0.0548820014104,20260625,100,5000
17.3,d,18.5158,3.87690036386,0.0548276507454,20260625,100,5000
17.4,o,21.8694,4.05245951561,0.0573104320794,20260625,100,5000
17.4,a,14.8678,3.57167671198,0.050511136465,20260625,100,5000
17.4,b,26.0978,4.43781184761,0.0627601370215,20260625,100,5000
17.4,c,18.6526,3.88619785224,0.054959137087,20260625,100,5000
17.4,d,18.5124,3.88165682305,0.0548949172364,20260625,100,5000
17.5,o,21.8544,4.08182960284,0.0577257878363,20260625,100,5000
17.5,a,14.8856,3.58718360518,0.0507304370516,20260625,100,5000
17.5,b,26.125,4.47072393181,0.06322558418,20260625,100,5000
17.5,c,18.6142,3.87664339768,0.0548240166949,20260625,100,5000
17.5,d,18.5208,3.87697995284,0.0548287763035,20260625,100,5000
17.6,o,21.826,4.07841276603,0.0576774664668,20260625,100,5000
17.6,a,14.8386,3.58964164582,0.0507651989958,20260625,100,5000
17.6,b,26.1982,4.44792913328,0.0629032170476,20260625,100,5000
17.6,c,18.6146,3.89885971297,0.0551382028387,20260625,100,5000
17.6,d,18.5226,3.89986294967,0.0551523907482,20260625,100,5000
17.7,o,21.842,4.10701954243,0.0580820273784,20260625,100,5000
17.7,a,14.8276,3.62509399896,0.0512665709821,20260625,100,5000
17.7,b,26.1914,4.443502558,0.0628406158197,20260625,100,5000
17.7,c,18.6124,3.87607675804,0.0548160032002,20260625,100,5000
17.7,d,18.5266,3.86107161482,0.0546037984298,20260625,100,5000
17.8,o,21.8196,4.10672970693,0.0580779284854,20260625,100,5000
17.8,a,14.8754,3.58664852607,0.0507228698903,20260625,100,5000
17.8,b,26.194,4.4393586903,0.0627820126806,20260625,100,5000
17.8,c,18.5996,3.90106697004,0.0551694181675,20260625,100,5000
17.8,d,18.5114,3.86358065674,0.0546392816408,20260625,100,5000
17.9,o,21.8134,4.1006759868,0.0579923159543,20260625,100,5000
17.9,a,14.848,3.61445830821,0.051116159601,20260625,100,5000
17.9,b,26.2188,4.42764580443,0.0626163674601,20260625,100,5000
17.9,c,18.599,3.89158423853,0.0550353120925,20260625,100,5000
17.9,d,18.5208,3.87568981658,0.0548105310215,20260625,100,5000
18,o,21.8108,4.09267068681,0.0578791039161,20260625,100,5000
18,a,14.8594,3.64190668975,0.0515043383355,20260625,100,5000
18,b,26.1576,4.45846810324,0.06305226059,20260625,100,5000
18,c,18.645,3.93772474092,0.055687837335,20260625,100,5000
18,d,18.5272,3.88755485833,0.0549783280513,20260625,100,5000
18.1,o,21.8014,4.08241243118,0.0577340302738,20260625,100,5000
18.1,a,14.8622,3.63426096071,0.0513962113984,20260625,100,5000
18.1,b,26.1626,4.43708223721,0.0627498187723,20260625,100,5000
18.1,c,18.6394,3.97896143068,0.0562710121942,20260625,100,5000
18.1,d,18.5344,3.86442795258,0.0546512642135,20260625,100,5000
18.2,o,21.8018,4.07360228878,0.057609436045,20260625,100,5000
18.2,a,14.8952,3.61580305967,0.0511351772586,20260625,100,5000
18.2,b,26.1302,4.40616963202,0.0623126485172,20260625,100,5000
18.2,c,18.6696,3.92651491069,0.0555293063956,20260625,100,5000
18.2,d,18.5032,3.88038673849,0.0548769555283,20260625,100,5000
18.3,o,21.8194,4.0705401975,0.057566131535,20260625,100,5000
18.3,a,14.8928,3.60864415294,0.0510339350286,20260625,100,5000
18.3,b,26.1134,4.38214343401,0.0619728667664,20260625,100,5000
18.3,c,18.6488,3.91419503149,0.0553550769931,20260625,100,5000
18.3,d,18.5256,3.82829933719,0.0541403284348,20260625,100,5000
18.4,o,21.824,4.07346813275,0.0576075387923,20260625,100,5000
18.4,a,14.8406,3.58443318703,0.0506915402651,20260625,100,5000
18.4,b,26.1334,4.35465234426,0.0615840840468,20260625,100,5000
18.4,c,18.6804,3.92689953373,0.0555347457867,20260625,100,5000
18.4,d,18.5216,3.83067464732,0.0541739203928,20260625,100,5000
18.5,o,21.8042,4.04558224575,0.0572131727964,20260625,100,5000
18.5,a,14.8366,3.59823427503,0.0508867171234,20260625,100,5000
18.5,b,26.154,4.39378482279,0.0621375008654,20260625,100,5000
18.5,c,18.6658,3.9017374426,0.0551789000815,20260625,100,5000
18.5,d,18.5394,3.78614772862,0.0535442146696,20260625,100,5000
18.6,o,21.8256,4.08104344784,0.0577146699256,20260625,100,5000
18.6,a,14.83,3.59049834085,0.0507773144931,20260625,100,5000
18.6,b,26.1038,4.36779590734,0.0617699620984,20260625,100,5000
18.6,c,18.7202,3.93479459206,0.0556463987724,20260625,100,5000
18.6,d,18.5204,3.80285105878,0.0537804354301,20260625,100,5000
18.7,o,21.8308,4.07267586456,0.0575963344281,20260625,100,5000
18.7,a,14.8568,3.59990077879,0.0509102850456,20260625,100,5000
18.7,b,26.124,4.32841437875,0.0612130231801,20260625,100,5000
18.7,c,18.6674,3.93012295142,0.0555803317969,20260625,100,5000
18.7,d,18.521,3.79436930829,0.0536604853644,20260625,100,5000
18.8,o,21.8462,4.12237120464,0.0582991326674,20260625,100,5000
18.8,a,14.8456,3.59120313934,0.0507872818489,20260625,100,5000
18.8,b,26.1282,4.36366509652,0.0617115436116,20260625,100,5000
18.8,c,18.679,3.98732225281,0.0563892520748,20260625,100,5000
18.8,d,18.501,3.79189592354,0.0536255064217,20260625,100,5000
18.9,o,21.8066,4.11336606638,0.0581717807809,20260625,100,5000
18.9,a,14.8678,3.64392354417,0.0515328609642,20260625,100,5000
18.9,b,26.1212,4.40790159592,0.0623371421855,20260625,100,5000
18.9,c,18.6918,3.97224980505,0.0561760954743,20260625,100,5000
18.9,d,18.5126,3.82062307381,0.054031769677,20260625,100,5000
19,o,21.8132,4.11345230408,0.0581730003661,20260625,100,5000
19,a,14.847,3.63761425216,0.0514436341008,20260625,100,5000
19,b,26.1174,4.38212937413,0.0619726679296,20260625,100,5000
19,c,18.6982,3.93936803105,0.055711076967,20260625,100,5000
19,d,18.5242,3.85709603173,0.0545475751944,20260625,100,5000
19.1,o,21.8012,4.11468889382,0.0581904883859,20260625,100,5000
19.1,a,14.8334,3.59747589381,0.0508759919934,20260625,100,5000
19.1,b,26.1062,4.39799841269,0.0621970900252,20260625,100,5000
19.1,c,18.7012,3.93382937641,0.0556327485618,20260625,100,5000
19.1,d,18.558,3.85590580823,0.0545307428923,20260625,100,5000
19.2,o,21.8292,4.14196312534,0.0585762042671,20260625,100,5000
19.2,a,14.837,3.60586070811,0.0509945711744,20260625,100,5000
19.2,b,26.1026,4.43711740234,0.0627503160823,20260625,100,5000
19.2,c,18.6674,3.93307399552,0.0556220658628,20260625,100,5000
19.2,d,18.5638,3.85887389552,0.0545727179854,20260625,100,5000
19.3,o,21.811,4.13408963853,0.0584648563488,20260625,100,5000
19.3,a,14.8536,3.58551784651,0.0507068796667,20260625,100,5000
19.3,b,26.1408,4.41575306545,0.0624481787325,20260625,100,5000
19.3,c,18.6402,3.89047183697,0.0550195803587,20260625,100,5000
19.3,d,18.5544,3.84603679647,0.0543911739896,20260625,100,5000
19.4,o,21.841,4.12653906621,0.0583580751309,20260625,100,5000
19.4,a,14.8606,3.58437403007,0.0506907036594,20260625,100,5000
19.4,b,26.138,4.37520107845,0.0618746870326,20260625,100,5000
19.4,c,18.6068,3.88072232466,0.0548817014335,20260625,100,5000
19.4,d,18.5536,3.83531862741,0.0542395961891,20260625,100,5000
19.5,o,21.8146,4.10716454505,0.0580840780251,20260625,100,5000
19.5,a,14.8476,3.54571412521,0.0501439700417,20260625,100,5000
19.5,b,26.1516,4.37712797275,0.0619019374331,20260625,100,5000
19.5,c,18.5902,3.88284422245,0.0549117095998,20260625,100,5000
19.5,d,18.596,3.84163189636,0.0543288792948,20260625,100,5000
19.6,o,21.8112,4.0973298845,0.0579449949218,20260625,100,5000
19.6,a,14.8408,3.58430255489,0.0506896928477,20260625,100,5000
19.6,b,26.127,4.34698174025,0.0614756053245,20260625,100,5000
19.6,c,18.6404,3.8452626762,0.0543802262758,20260625,100,5000
19.6,d,18.5806,3.84328737041,0.0543522912333,20260625,100,5000
19.7,o,21.8548,4.10213145285,0.0580128993526,20260625,100,5000
19.7,a,14.8318,3.58241196613,0.0506629558851,20260625,100,5000
19.7,b,26.0586,4.33217261705,0.0612661726957,20260625,100,5000
19.7,c,18.6762,3.8364433033,0.054255501508,20260625,100,5000
19.7,d,18.5786,3.87758032358,0.054837266828,20260625,100,5000
19.8,o,21.8006,4.12167894037,0.0582893425721,20260625,100,5000
19.8,a,14.8358,3.55721367278,0.0503065982031,20260625,100,5000
19.8,b,26.1102,4.33808941401,0.0613498488408,20260625,100,5000
19.8,c,18.6818,3.85194967039,0.0544747946545,20260625,100,5000
19.8,d,18.5716,3.89346956596,0.0550619746487,20260625,100,5000
19.9,o,21.7884,4.129483741,0.0583997191212,20260625,100,5000
19.9,a,14.818,3.58645347519,0.0507201114543,20260625,100,5000
19.9,b,26.1648,4.35938548518,0.0616510207675,20260625,100,5000
19.9,c,18.683,3.86495777205,0.0546587569923,20260625,100,5000
19.9,d,18.5458,3.89206012112,0.0550420420886,20260625,100,5000
20,o,21.8106,4.13726371292,0.0585097445392,20260625,100,5000
20,a,14.8376,3.5443671858,0.0501249214418,20260625,100,5000
20,b,26.1656,4.37917938459,0.0619309487775,20260625,100,5000
20,c,18.6756,3.86876700146,0.0547126276313,20260625,100,5000
20,d,18.5106,3.90964764511,0.0552907672382,20260625,100,5000
20.1,o,21.8428,4.14515676723,0.0586213691838,20260625,100,5000
20.1,a,14.8016,3.55397855828,0.050260846775,20260625,100,5000
20.1,b,26.1484,4.35152439875,0.0615398482171,20260625,100,5000
20.1,c,18.6722,3.87264078238,0.0547674111664,20260625,100,5000
20.1,d,18.535,3.9263543207,0.0555270353101,20260625,100,5000
20.2,o,21.8818,4.16087627048,0.0588436765307,20260625,100,5000
20.2,a,14.7864,3.52012120397,0.0497820314786,20260625,100,5000
20.2,b,26.1096,4.43949655546,0.0627839623884,20260625,100,5000
20.2,c,18.6862,3.86780577903,0.0546990338933,20260625,100,5000
20.2,d,18.536,3.88176733248,0.0548964800757,20260625,100,5000
20.3,o,21.9158,4.1509705457,0.0587035884274,20260625,100,5000
20.3,a,14.7834,3.53154056975,0.0499435256981,20260625,100,5000
20.3,b,26.062,4.37908566692,0.0619296234096,20260625,100,5000
20.3,c,18.7074,3.90405347898,0.055211653782,20260625,100,5000
20.3,d,18.5314,3.87102195837,0.0547445175377,20260625,100,5000
20.4,o,21.936,4.16237541241,0.0588648775992,20260625,100,5000
20.4,a,14.7656,3.51407546665,0.0496965318413,20260625,100,5000
20.4,b,26.0612,4.38265856521,0.0619801518217,20260625,100,5000
20.4,c,18.6944,3.96622677503,0.0560909169669,20260625,100,5000
20.4,d,18.5428,3.8350371135,0.0542356149812,20260625,100,5000
20.5,o,21.9348,4.16773595188,0.0589406870754,20260625,100,5000
20.5,a,14.7698,3.52364742536,0.0498318997796,20260625,100,5000
20.5,b,26.022,4.37681931424,0.0618975723425,20260625,100,5000
20.5,c,18.72,3.97370835261,0.0561967224518,20260625,100,5000
20.5,d,18.5534,3.85721713996,0.0545492879235,20260625,100,5000
20.6,o,21.9496,4.16909295977,0.058959878065,20260625,100,5000
20.6,a,14.7776,3.49167246392,0.0493797055384,20260625,100,5000
20.6,b,26.0138,4.36341809176,0.0617080504367,20260625,100,5000
20.6,c,18.6856,3.94890762291,0.0558459871688,20260625,100,5000
20.6,d,18.5734,3.80419594939,0.0537994550555,20260625,100,5000
20.7,o,21.9498,4.17975765264,0.059110699598,20260625,100,5000
20.7,a,14.781,3.52067011002,0.0497897941824,20260625,100,5000
20.7,b,25.9724,4.40893705843,0.0623517858368,20260625,100,5000
20.7,c,18.694,3.94343430715,0.055768582795,20260625,100,5000
20.7,d,18.6028,3.83978918122,0.0543028193673,20260625,100,5000
20.8,o,21.9536,4.17819799767,0.0590886427458,20260625,100,5000
20.8,a,14.7708,3.50980499547,0.0496361382588,20260625,100,5000
20.8,b,26.0032,4.37787881566,0.0619125559553,20260625,100,5000
20.8,c,18.6774,3.94923391681,0.0558506016614,20260625,100,5000
20.8,d,18.595,3.83315974396,0.0542090649665,20260625,100,5000
20.9,o,21.95,4.15005356458,0.0586906203561,20260625,100,5000
20.9,a,14.7764,3.51955686076,0.0497740504603,20260625,100,5000
20.9,b,26.0336,4.38373293699,0.0619953457332,20260625,100,5000
20.9,c,18.6778,3.923858623,0.0554917408148,20260625,100,5000
20.9,d,18.5622,3.85879634366,0.0545716212364,20260625,100,5000
21,o,21.8832,4.12937865951,0.0583982330445,20260625,100,5000
21,a,14.834,3.53544111375,0.0499986877203,20260625,100,5000
21,b,26.0656,4.36544477248,0.0617367120304,20260625,100,5000
21,c,18.6724,3.83750225078,0.0542704772868,20260625,100,5000
21,d,18.5448,3.88337599027,0.0549192299324,20260625,100,5000
21.1,o,21.899,4.14031731217,0.058552928954,20260625,100,5000
21.1,a,14.816,3.54122183016,0.0500804393959,20260625,100,5000
21.1,b,26.0648,4.42091731001,0.0625212121795,20260625,100,5000
21.1,c,18.6794,3.81862960058,0.0540035777082,20260625,100,5000
21.1,d,18.5408,3.88661247249,0.0549650007028,20260625,100,5000
21.2,o,21.9062,4.10964468,0.05811915243,20260625,100,5000
21.2,a,14.7974,3.55720170595,0.0503064289665,20260625,100,5000
21.2,b,26.0782,4.42940274549,0.0626412143588,20260625,100,5000
21.2,c,18.6414,3.79115821565,0.0536150736568,20260625,100,5000
21.2,d,18.5768,3.88328697672,0.0549179710906,20260625,100,5000
21.3,o,21.9014,4.11561243233,0.0582035491927,20260625,100,5000
21.3,a,14.8154,3.54003237356,0.0500636179393,20260625,100,5000
21.3,b,26.0778,4.40213844905,0.0622556389809,20260625,100,5000
21.3,c,18.598,3.81592823067,0.0539653745686,20260625,100,5000
21.3,d,18.6074,3.90137275608,0.0551737426352,20260625,100,5000
21.4,o,21.8942,4.08587141612,0.0577829477079,20260625,100,5000
21.4,a,14.8314,3.52378453534,0.0498338388076,20260625,100,5000
21.4,b,26.0372,4.38949538033,0.0620768389884,20260625,100,5000
21.4,c,18.656,3.8427356562,0.0543444888162,20260625,100,5000
21.4,d,18.5812,3.90871617957,0.0552775943262,20260625,100,5000
21.5,o,21.8498,4.08555728337,0.0577785051999,20260625,100,5000
21.5,a,14.8762,3.53657673959,0.050014747895,20260625,100,5000
21.5,b,26.0714,4.38448934191,0.0620060429142,20260625,100,5000
21.5,c,18.6722,3.86586809749,0.0546716309382,20260625,100,5000
21.5,d,18.5304,3.89842473097,0.0551320512644,20260625,100,5000
21.6,o,21.829,4.07969211799,0.0576955592356,20260625,100,5000
21.6,a,14.8876,3.5599298954,0.0503450113917,20260625,100,5000
21.6,b,26.1124,4.40736329456,0.0623295294547,20260625,100,5000
21.6,c,18.6254,3.87727758824,0.0548329855038,20260625,100,5000
21.6,d,18.5456,3.89298750452,0.0550551572704,20260625,100,5000
21.7,o,21.8156,4.09821372199,0.0579574942715,20260625,100,5000
21.7,a,14.9262,3.55382603625,0.0502586897877,20260625,100,5000
21.7,b,26.0816,4.42439334726,0.0625703707697,20260625,100,5000
21.7,c,18.6192,3.86243123369,0.0546230263442,20260625,100,5000
21.7,d,18.5574,3.9188999471,0.0554216145477,20260625,100,5000
21.8,o,21.7902,4.09579529125,0.0579232924959,20260625,100,5000
21.8,a,14.9276,3.56102434966,0.0503604893123,20260625,100,5000
21.8,b,26.0846,4.40074040853,0.0622358677022,20260625,100,5000
21.8,c,18.638,3.83519200817,0.0542378055226,20260625,100,5000
21.8,d,18.5596,3.92009199691,0.0554384726778,20260625,100,5000
21.9,o,21.802,4.08809717444,0.057814424684,20260625,100,5000
21.9,a,14.901,3.55338209385,0.0502524114941,20260625,100,5000
21.9,b,26.0792,4.3601754077,0.061662191959,20260625,100,5000
21.9,c,18.628,3.8691355678,0.0547178399464,20260625,100,5000
21.9,d,18.5898,3.92232238382,0.0554700151119,20260625,100,5000
22,o,21.784,4.12852915099,0.0583862191799,20260625,100,5000
22,a,14.8972,3.54806283907,0.0501771858716,20260625,100,5000
22,b,26.1044,4.39924667577,0.062214743131,20260625,100,5000
22,c,18.6332,3.87841026366,0.0548490039531,20260625,100,5000
22,d,18.5812,3.91142766944,0.0553159405837,20260625,100,5000
22.1,o,21.7862,4.12789261724,0.0583772172333,20260625,100,5000
22.1,a,14.8964,3.53255754837,0.0499579079477,20260625,100,5000
22.1,b,26.0836,4.37726434301,0.0619038659998,20260625,100,5000
22.1,c,18.6696,3.89104920205,0.055027745534,20260625,100,5000
22.1,d,18.5642,3.91904964883,0.05542373165,20260625,100,5000
22.2,o,21.811,4.15286988306,0.058730449114,20260625,100,5000
22.2,a,14.8564,3.53992729545,0.0500621319104,20260625,100,5000
22.2,b,26.0814,4.35501633446,0.0615892316456,20260625,100,5000
22.2,c,18.669,3.92440048719,0.0554994039316,20260625,100,5000
22.2,d,18.5822,3.93303151619,0.0556214651144,20260625,100,5000
22.3,o,21.8082,4.14121270747,0.0585655917558,20260625,100,5000
22.3,a,14.8492,3.52115592779,0.0497966646831,20260625,100,5000
22.3,b,26.0906,4.37765055765,0.0619093278996,20260625,100,5000
22.3,c,18.6618,3.90784787511,0.0552653146467,20260625,100,5000
22.3,d,18.5902,3.91986441442,0.0554352541753,20260625,100,5000
22.4,o,21.7864,4.11214749145,0.0581545475288,20260625,100,5000
22.4,a,14.8218,3.50726459523,0.0496002115741,20260625,100,5000
22.4,b,26.11,4.38480846891,0.0620105560515,20260625,100,5000
22.4,c,18.6786,3.90250534267,0.0551897598284,20260625,100,5000
22.4,d,18.6032,3.90952767497,0.0552890706041,20260625,100,5000
22.5,o,21.7918,4.13142426934,0.0584271623362,20260625,100,5000
22.5,a,14.8108,3.5337092099,0.0499741949013,20260625,100,5000
22.5,b,26.11,4.40360969611,0.0622764455564,20260625,100,5000
22.5,c,18.6806,3.92520892349,0.0555108369474,20260625,100,5000
22.5,d,18.6068,3.94082475885,0.055731678209,20260625,100,5000
22.6,o,21.8036,4.13197793899,0.0584349924075,20260625,100,5000
22.6,a,14.814,3.54478731427,0.0501308629557,20260625,100,5000
22.6,b,26.079,4.37540716249,0.061877601501,20260625,100,5000
22.6,c,18.6662,3.88342551863,0.0549199303691,20260625,100,5000
22.6,d,18.6372,3.95159451106,0.0558839855054,20260625,100,5000
22.7,o,21.812,4.12534358471,0.0583411684695,20260625,100,5000
22.7,a,14.7744,3.59077754486,0.0507812630341,20260625,100,5000
22.7,b,26.0688,4.4199065233,0.0625069174968,20260625,100,5000
22.7,c,18.6826,3.86254334451,0.0546246118306,20260625,100,5000
22.7,d,18.6622,3.96807765651,0.0561170923838,20260625,100,5000
22.8,o,21.7834,4.12202409703,0.0582942238245,20260625,100,5000
22.8,a,14.82,3.56686760462,0.0504431254165,20260625,100,5000
22.8,b,26.0506,4.44832520837,0.0629088183952,20260625,100,5000
22.8,c,18.7022,3.89683874832,0.0551096220826,20260625,100,5000
22.8,d,18.6438,3.98272444174,0.056324229207,20260625,100,5000
22.9,o,21.816,4.14270158173,0.0585866476175,20260625,100,5000
22.9,a,14.7832,3.57440247183,0.0505496845304,20260625,100,5000
22.9,b,26.064,4.44992858065,0.0629314935035,20260625,100,5000
22.9,c,18.706,3.88754248817,0.0549781531107,20260625,100,5000
22.9,d,18.6308,3.96379031821,0.0560564602642,20260625,100,5000
23,o,21.8146,4.16092411585,0.0588443531665,20260625,100,5000
23,a,14.803,3.59315643336,0.0508149055979,20260625,100,5000
23,b,26.0396,4.47097637725,0.0632291542976,20260625,100,5000
23,c,18.714,3.8533068389,0.0544939879156,20260625,100,5000
23,d,18.6288,3.95354735236,0.0559116028519,20260625,100,5000
23.1,o,21.8154,4.15239344406,0.058723711249,20260625,100,5000
23.1,a,14.8372,3.63016966358,0.0513383517195,20260625,100,5000
23.1,b,25.9992,4.42428686037,0.0625688648176,20260625,100,5000
23.1,c,18.704,3.84615945958,0.0543929087079,20260625,100,5000
23.1,d,18.6442,3.92849754723,0.0555573451104,20260625,100,5000
23.2,o,21.8212,4.15445332824,0.0587528424104,20260625,100,5000
23.2,a,14.8206,3.62985548062,0.0513339085014,20260625,100,5000
23.2,b,26.0076,4.42744426193,0.0626135172188,20260625,100,5000
23.2,c,18.695,3.84511794181,0.0543781794223,20260625,100,5000
23.2,d,18.6556,3.91929340726,0.0554271789146,20260625,100,5000
23.3,o,21.8202,4.14484111898,0.0586169052434,20260625,100,5000
23.3,a,14.804,3.61953093658,0.0511878973994,20260625,100,5000
23.3,b,26.0066,4.40863285483,0.0623474837483,20260625,100,5000
23.3,c,18.7066,3.79718318758,0.0537002796269,20260625,100,5000
23.3,d,18.6626,3.9314440719,0.055599015262,20260625,100,5000
