time,node,count,total_count,lambda,service_mode,seed
29.6,c,91,297,100,proportional,20260904
29.6,d,55,297,100,proportional,20260904
29.65,o,33,293,100,proportional,20260904
29.65,a,64,293,100,proportional,20260904
29.65,b,46,293,100,proportional,20260904
29.65,c,94,293,100,proportional,20260904
29.65,d,56,293,100,proportional,20260904
29.7,o,33,294,100,proportional,20260904
29.7,a,60,294,100,proportional,20260904
29.7,b,49,294,100,proportional,20260904
29.7,c,94,294,100,proportional,20260904
29.7,d,58,294,100,proportional,20260904
29.75,o,32,291,100,proportional,20260904
29.75,a,58,291,100,proportional,20260904
29.75,b,47,291,100,proportional,20260904
29.75,c,96,291,100,proportional,20260904
29.75,d,58,291,100,proportional,20260904
29.8,o,29,290,100,proportional,20260904
29.8,a,57,290,100,proportional,20260904
29.8,b,49,290,100,proportional,20260904
29.8,c,96,290,100,proportional,20260904
29.8,d,59,290,100,proportional,20260904
29.85,o,32,286,100,proportional,20260904
29.85,a,52,286,100,proportional,20260904
29.85,b,49,286,100,proportional,20260904
29.85,c,92,286,100,proportional,20260904
29.85,d,61,286,100,proportional,20260904
29.9,o,42,297,100,proportional,20260904
29.9,a,50,297,100,proportional,20260904
29.9,b,50,297,100,proportional,20260904
29.9,c,89,297,100,proportional,20260904
29.9,d,66,297,100,proportional,20260904
29.95,o,41,297,100,proportional,20260904
29.95,a,54,297,100,proportional,20260904
29.95,b,49,297,100,proportional,20260904
29.95,c,85,297,100,proportional,20260904
29.95,d,68,297,100,proportional,20260904
30,o,44,298,100,proportional,20260904
30,a,48,298,100,proportional,20260904
30,b,53,298,100,proportional,20260904
30,c,88,298,100,proportional,20260904
30,d,65,298,100,proportional,20260904
30.05,o,49,297,100,proportional,20260904
30.05,a,46,297,100,proportional,20260904
30.05,b,52,297,100,proportional,20260904
30.05,c,86,297,100,proportional,20260904
30.05,d,64,297,100,proportional,20260904
30.1,o,52,297,100,proportional,20260904
30.1,a,45,297,100,proportional,20260904
30.1,b,50,297,100,proportional,20260904
30.1,c,87,297,100,proportional,20260904
30.1,d,63,297,100,proportional,20260904
30.15,o,52,293,100,proportional,20260904
30.15,a,43,293,100,proportional,20260904
30.15,b,53,293,100,proportional,20260904
30.15,c,84,293,100,proportional,20260904
30.15,d,61,293,100,proportional,20260904
30.2,o,54,293,100,proportional,20260904
30.2,a,41,293,100,proportional,20260904
30.2,b,54,293,100,proportional,20260904
30.2,c,84,293,100,proportional,20260904
30.2,d,60,293,100,proportional,20260904
30.25,o,51,287,100,proportional,20260904
30.25,a,43,287,100,proportional,20260904
30.25,b,53,287,100,proportional,20260904
30.25,c,87,287,100,proportional,20260904
30.25,d,53,287,100,proportional,20260904
30.3,o,49,286,100,proportional,20260904
30.3,a,43,286,100,proportional,20260904
30.3,b,52,286,100,proportional,20260904
30.3,c,92,286,100,proportional,20260904
30.3,d,50,286,100,proportional,20260904
30.35,o,46,285,100,proportional,20260904
30.35,a,43,285,100,proportional,20260904
30.35,b,51,285,100,proportional,20260904
30.35,c,93,285,100,proportional,20260904
30.35,d,52,285,100,proportional,20260904
30.4,o,44,283,100,proportional,20260904
30.4,a,41,283,100,proportional,20260904
30.4,b,53,283,100,proportional,20260904
30.4,c,91,283,100,proportional,20260904
30.4,d,54,283,100,proportional,20260904
30.45,o,41,281,100,proportional,20260904
30.45,a,43,281,100,proportional,20260904
30.45,b,54,281,100,proportional,20260904
30.45,c,93,281,100,proportional,20260904
30.45,d,50,281,100,proportional,20260904
30.5,o,51,289,100,proportional,20260904
30.5,a,40,289,100,proportional,20260904
30.5,b,56,289,100,proportional,20260904
30.5,c,91,289,100,proportional,20260904
30.5,d,51,289,100,proportional,20260904
30.55,o,54,293,100,proportional,20260904
30.55,a,38,293,100,proportional,20260904
30.55,b,59,293,100,proportional,20260904
30.55,c,90,293,100,proportional,20260904
30.55,d,52,293,100,proportional,20260904
30.6,o,51,289,100,proportional,20260904
30.6,a,38,289,100,proportional,20260904
30.6,b,58,289,100,proportional,20260904
30.6,c,88,289,100,proportional,20260904
30.6,d,54,289,100,proportional,20260904
30.65,o,47,289,100,proportional,20260904
30.65,a,38,289,100,proportional,20260904
30.65,b,59,289,100,proportional,20260904
30.65,c,87,289,100,proportional,20260904
30.65,d,58,289,100,proportional,20260904
30.7,o,47,288,100,proportional,20260904
30.7,a,41,288,100,proportional,20260904
30.7,b,59,288,100,proportional,20260904
30.7,c,86,288,100,proportional,20260904
30.7,d,55,288,100,proportional,20260904
30.75,o,48,291,100,proportional,20260904
30.75,a,43,291,100,proportional,20260904
30.75,b,58,291,100,proportional,20260904
30.75,c,83,291,100,proportional,20260904
30.75,d,59,291,100,proportional,20260904
30.8,o,45,287,100,proportional,20260904
30.8,a,44,287,100,proportional,20260904
30.8,b,58,287,100,proportional,20260904
30.8,c,79,287,100,proportional,20260904
30.8,d,61,287,100,proportional,20260904
30.85,o,46,287,100,proportional,20260904
30.85,a,43,287,100,proportional,20260904
30.85,b,58,287,100,proportional,20260904
30.85,c,77,287,100,proportional,20260904
30.85,d,63,287,100,proportional,20260904
30.9,o,45,289,100,proportional,20260904
30.9,a,44,289,100,proportional,20260904
30.9,b,55,289,100,proportional,20260904
30.9,c,78,289,100,proportional,20260904
30.9,d,67,289,100,proportional,20260904
30.95,o,48,294,100,proportional,20260904
30.95,a,46,294,100,proportional,20260904
30.95,b,55,294,100,proportional,20260904
30.95,c,78,294,100,proportional,20260904
30.95,d,67,294,100,proportional,20260904
31,o,46,290,100,proportional,20260904
31,a,46,290,100,proportional,20260904
31,b,57,290,100,proportional,20260904
31,c,78,290,100,proportional,20260904
31,d,63,290,100,proportional,20260904
31.05,o,44,289,100,proportional,20260904
31.05,a,47,289,100,proportional,20260904
31.05,b,59,289,100,proportional,20260904
31.05,c,76,289,100,proportional,20260904
31.05,d,63,289,100,proportional,20260904
31.1,o,46,290,100,proportional,20260904
31.1,a,50,290,100,proportional,20260904
31.1,b,59,290,100,proportional,20260904
31.1,c,74,290,100,proportional,20260904
31.1,d,61,290,100,proportional,20260904
31.15,o,45,294,100,proportional,20260904
31.15,a,54,294,100,proportional,20260904
31.15,b,60,294,100,proportional,20260904
31.15,c,73,294,100,proportional,20260904
31.15,d,62,294,100,proportional,20260904
31.2,o,38,293,100,proportional,20260904
31.2,a,52,293,100,proportional,20260904
31.2,b,64,293,100,proportional,20260904
31.2,c,73,293,100,proportional,20260904
31.2,d,66,293,100,proportional,20260904
31.25,o,37,297,100,proportional,20260904
31.25,a,53,297,100,proportional,20260904
31.25,b,65,297,100,proportional,20260904
31.25,c,73,297,100,proportional,20260904
31.25,d,69,297,100,proportional,20260904
31.3,o,37,296,100,proportional,20260904
31.3,a,52,296,100,proportional,20260904
31.3,b,67,296,100,proportional,20260904
31.3,c,72,296,100,proportional,20260904
31.3,d,68,296,100,proportional,20260904
31.35,o,38,292,100,proportional,20260904
31.35,a,51,292,100,proportional,20260904
31.35,b,66,292,100,proportional,20260904
31.35,c,72,292,100,proportional,20260904
31.35,d,65,292,100,proportional,20260904
31.4,o,35,292,100,proportional,20260904
31.4,a,47,292,100,proportional,20260904
31.4,b,70,292,100,proportional,20260904
31.4,c,70,292,100,proportional,20260904
31.4,d,70,292,100,proportional,20260904
31.45,o,36,292,100,proportional,20260904
31.45,a,44,292,100,proportional,20260904
31.45,b,67,292,100,proportional,20260904
31.45,c,77,292,100,proportional,20260904
31.45,d,68,292,100,proportional,20260904
31.5,o,36,286,100,proportional,20260904
31.5,a,42,286,100,proportional,20260904
31.5,b,65,286,100,proportional,20260904
31.5,c,80,286,100,proportional,20260904
31.5,d,63,286,100,proportional,20260904
31.55,o,36,286,100,proportional,20260904
31.55,a,42,286,100,proportional,20260904
31.55,b,64,286,100,proportional,20260904
31.55,c,78,286,100,proportional,20260904
31.55,d,66,286,100,proportional,20260904
31.6,o,37,282,100,proportional,20260904
31.6,a,43,282,100,proportional,20260904
31.6,b,60,282,100,proportional,20260904
31.6,c,78,282,100,proportional,20260904
31.6,d,64,282,100,proportional,20260904
31.65,o,34,283,100,proportional,20260904
31.65,a,45,283,100,proportional,20260904
31.65,b,57,283,100,proportional,20260904
31.65,c,80,283,100,proportional,20260904
31.65,d,67,283,100,proportional,20260904
31.7,o,39,284,100,proportional,20260904
31.7,a,45,284,100,proportional,20260904
31.7,b,54,284,100,proportional,20260904
31.7,c,80,284,100,proportional,20260904
31.7,d,66,284,100,proportional,20260904
31.75,o,40,284,100,proportional,20260904
31.75,a,41,284,100,proportional,20260904
31.75,b,53,284,100,proportional,20260904
31.75,c,81,284,100,proportional,20260904
31.75,d,69,284,100,proportional,20260904
31.8,o,40,281,100,proportional,20260904
31.8,a,40,281,100,proportional,20260904
31.8,b,54,281,100,proportional,20260904
31.8,c,79,281,100,proportional,20260904
31.8,d,68,281,100,proportional,20260904
31.85,o,39,277,100,proportional,20260904
31.85,a,38,277,100,proportional,20260904
31.85,b,51,277,100,proportional,20260904
31.85,c,79,277,100,proportional,20260904
31.85,d,70,277,100,proportional,20260904
31.9,o,43,278,100,proportional,20260904
31.9,a,38,278,100,proportional,20260904
31.9,b,50,278,100,proportional,20260904
31.9,c,78,278,100,proportional,20260904
31.9,d,69,278,100,proportional,20260904
31.95,o,41,280,100,proportional,20260904
31.95,a,40,280,100,proportional,20260904
31.95,b,54,280,100,proportional,20260904
31.95,c,72,280,100,proportional,20260904
31.95,d,73,280,100,proportional,20260904
32,o,38,278,100,proportional,20260904
32,a,42,278,100,proportional,20260904
32,b,53,278,100,proportional,20260904
32,c,75,278,100,proportional,20260904
32,d,70,278,100,proportional,20260904
32.05,o,44,277,100,proportional,20260904
32.05,a,43,277,100,proportional,20260904
32.05,b,49,277,100,proportional,20260904
32.05,c,76,277,100,proportional,20260904
32.05,d,65,277,100,proportional,20260904
32.1,o,43,279,100,proportional,20260904
32.1,a,41,279,100,proportional,20260904
32.1,b,49,279,100,proportional,20260904
32.1,c,78,279,100,proportional,20260904
32.1,d,68,279,100,proportional,20260904
32.15,o,46,280,100,proportional,20260904
32.15,a,39,280,100,proportional,20260904
32.15,b,48,280,100,proportional,20260904
32.15,c,78,280,100,proportional,20260904
32.15,d,69,280,100,proportional,20260904
32.2,o,44,278,100,proportional,20260904
32.2,a,39,278,100,proportional,20260904
32.2,b,47,278,100,proportional,20260904
32.2,c,80,278,100,proportional,20260904
32.2,d,68,278,100,proportional,20260904
32.25,o,39,272,100,proportional,20260904
32.25,a,41,272,100,proportional,20260904
32.25,b,47,272,100,proportional,20260904
32.25,c,80,272,100,proportional,20260904
32.25,d,65,272,100,proportional,20260904
32.3,o,46,271,100,proportional,20260904
32.3,a,40,271,100,proportional,20260904
32.3,b,46,271,100,proportional,20260904
32.3,c,78,271,100,proportional,20260904
32.3,d,61,271,100,proportional,20260904
32.35,o,46,267,100,proportional,20260904
32.35,a,39,267,100,proportional,20260904
32.35,b,47,267,100,proportional,20260904
32.35,c,76,267,100,proportional,20260904
32.35,d,59,267,100,proportional,20260904
32.4,o,40,267,100,proportional,20260904
32.4,a,42,267,100,proportional,20260904
32.4,b,50,267,100,proportional,20260904
32.4,c,74,267,100,proportional,20260904
32.4,d,61,267,100,proportional,20260904
32.45,o,40,265,100,proportional,20260904
32.45,a,42,265,100,proportional,20260904
32.45,b,51,265,100,proportional,20260904
32.45,c,73,265,100,proportional,20260904
32.45,d,59,265,100,proportional,20260904
32.5,o,44,270,100,proportional,20260904
32.5,a,42,270,100,proportional,20260904
32.5,b,52,270,100,proportional,20260904
32.5,c,71,270,100,proportional,20260904
32.5,d,61,270,100,proportional,20260904
32.55,o,43,273,100,proportional,20260904
32.55,a,42,273,100,proportional,20260904
32.55,b,54,273,100,proportional,20260904
32.55,c,70,273,100,proportional,20260904
32.55,d,64,273,100,proportional,20260904
32.6,o,39,270,100,proportional,20260904
32.6,a,44,270,100,proportional,20260904
32.6,b,51,270,100,proportional,20260904
32.6,c,72,270,100,proportional,20260904
32.6,d,64,270,100,proportional,20260904
32.65,o,39,262,100,proportional,20260904
32.65,a,43,262,100,proportional,20260904
32.65,b,49,262,100,proportional,20260904
32.65,c,76,262,100,proportional,20260904
32.65,d,55,262,100,proportional,20260904
32.7,o,42,268,100,proportional,20260904
32.7,a,44,268,100,proportional,20260904
32.7,b,49,268,100,proportional,20260904
32.7,c,73,268,100,proportional,20260904
32.7,d,60,268,100,proportional,20260904
32.75,o,45,269,100,proportional,20260904
32.75,a,42,269,100,proportional,20260904
32.75,b,54,269,100,proportional,20260904
32.75,c,72,269,100,proportional,20260904
32.75,d,56,269,100,proportional,20260904
32.8,o,47,269,100,proportional,20260904
32.8,a,42,269,100,proportional,20260904
32.8,b,52,269,100,proportional,20260904
32.8,c,74,269,100,proportional,20260904
32.8,d,54,269,100,proportional,20260904
32.85,o,55,273,100,proportional,20260904
32.85,a,41,273,100,proportional,20260904
32.85,b,46,273,100,proportional,20260904
32.85,c,78,273,100,proportional,20260904
32.85,d,53,273,100,proportional,20260904
32.9,o,57,275,100,proportional,20260904
32.9,a,39,275,100,proportional,20260904
32.9,b,49,275,100,proportional,20260904
32.9,c,76,275,100,proportional,20260904
32.9,d,54,275,100,proportional,20260904
32.95,o,61,283,100,proportional,20260904
32.95,a,42,283,100,proportional,20260904
32.95,b,49,283,100,proportional,20260904
32.95,c,74,283,100,proportional,20260904
32.95,d,57,283,100,proportional,20260904
33,o,57,280,100,proportional,20260904
33,a,45,280,100,proportional,20260904
33,b,50,280,100,proportional,20260904
33,c,74,280,100,proportional,20260904
33,d,54,280,100,proportional,20260904
33.05,o,59,283,100,proportional,20260904
33.05,a,43,283,100,proportional,20260904
33.05,b,52,283,100,proportional,20260904
33.05,c,72,283,100,proportional,20260904
33.05,d,57,283,100,proportional,20260904
33.1,o,58,281,100,proportional,20260904
33.1,a,44,281,100,proportional,20260904
33.1,b,54,281,100,proportional,20260904
33.1,c,71,281,100,proportional,20260904
33.1,d,54,281,100,proportional,20260904
33.15,o,56,279,100,proportional,20260904
33.15,a,42,279,100,proportional,20260904
33.15,b,53,279,100,proportional,20260904
33.15,c,74,279,100,proportional,20260904
33.15,d,54,279,100,proportional,20260904
33.2,o,61,281,100,proportional,20260904
33.2,a,38,281,100,proportional,20260904
33.2,b,51,281,100,proportional,20260904
33.2,c,74,281,100,proportional,20260904
33.2,d,57,281,100,proportional,20260904
33.25,o,55,281,100,proportional,20260904
33.25,a,41,281,100,proportional,20260904
33.25,b,50,281,100,proportional,20260904
33.25,c,74,281,100,proportional,20260904
33.25,d,61,281,100,proportional,20260904
33.3,o,54,282,100,proportional,20260904
33.3,a,41,282,100,proportional,20260904
33.3,b,50,282,100,proportional,20260904
33.3,c,78,282,100,proportional,20260904
33.3,d,59,282,100,proportional,20260904
33.35,o,52,285,100,proportional,20260904
33.35,a,42,285,100,proportional,20260904
33.35,b,54,285,100,proportional,20260904
33.35,c,78,285,100,proportional,20260904
33.35,d,59,285,100,proportional,20260904
33.4,o,57,286,100,proportional,20260904
33.4,a,42,286,100,proportional,20260904
33.4,b,52,286,100,proportional,20260904
33.4,c,76,286,100,proportional,20260904
33.4,d,59,286,100,proportional,20260904
33.45,o,56,286,100,proportional,20260904
33.45,a,45,286,100,proportional,20260904
33.45,b,51,286,100,proportional,20260904
33.45,c,74,286,100,proportional,20260904
33.45,d,60,286,100,proportional,20260904
33.5,o,55,284,100,proportional,20260904
33.5,a,44,284,100,proportional,20260904
33.5,b,50,284,100,proportional,20260904
33.5,c,77,284,100,proportional,20260904
33.5,d,58,284,100,proportional,20260904
33.55,o,55,281,100,proportional,20260904
33.55,a,39,281,100,proportional,20260904
33.55,b,54,281,100,proportional,20260904
33.55,c,78,281,100,proportional,20260904
33.55,d,55,281,100,proportional,20260904
33.6,o,55,283,100,proportional,20260904
33.6,a,40,283,100,proportional,20260904
33.6,b,54,283,100,proportional,20260904
33.6,c,79,283,100,proportional,20260904
33.6,d,55,283,100,proportional,20260904
33.65,o,55,279,100,proportional,20260904
33.65,a,39,279,100,proportional,20260904
33.65,b,55,279,100,proportional,20260904
33.65,c,77,279,100,proportional,20260904
33.65,d,53,279,100,proportional,20260904
33.7,o,53,281,100,proportional,20260904
33.7,a,37,281,100,proportional,20260904
33.7,b,58,281,100,proportional,20260904
33.7,c,81,281,100,proportional,20260904
33.7,d,52,281,100,proportional,20260904
33.75,o,51,278,100,proportional,20260904
33.75,a,37,278,100,proportional,20260904
33.75,b,56,278,100,proportional,20260904
33.75,c,84,278,100,proportional,20260904
33.75,d,50,278,100,proportional,20260904
33.8,o,49,274,100,proportional,20260904
33.8,a,40,274,100,proportional,20260904
33.8,b,55,274,100,proportional,20260904
33.8,c,82,274,100,proportional,20260904
33.8,d,48,274,100,proportional,20260904
33.85,o,50,280,100,proportional,20260904
33.85,a,42,280,100,proportional,20260904
33.85,b,49,280,100,proportional,20260904
33.85,c,90,280,100,proportional,20260904
33.85,d,49,280,100,proportional,20260904
33.9,o,51,281,100,proportional,20260904
33.9,a,41,281,100,proportional,20260904
33.9,b,50,281,100,proportional,20260904
33.9,c,89,281,100,proportional,20260904
33.9,d,50,281,100,proportional,20260904
33.95,o,50,276,100,proportional,20260904
33.95,a,39,276,100,proportional,20260904
33.95,b,50,276,100,proportional,20260904
33.95,c,84,276,100,proportional,20260904
33.95,d,53,276,100,proportional,20260904
34,o,46,273,100,proportional,20260904
34,a,39,273,100,proportional,20260904
34,b,54,273,100,proportional,20260904
34,c,81,273,100,proportional,20260904
34,d,53,273,100,proportional,20260904
34.05,o,49,274,100,proportional,20260904
34.05,a,38,274,100,proportional,20260904
34.05,b,56,274,100,proportional,20260904
34.05,c,78,274,100,proportional,20260904
34.05,d,53,274,100,proportional,20260904
34.1,o,50,278,100,proportional,20260904
34.1,a,38,278,100,proportional,20260904
34.1,b,56,278,100,proportional,20260904
34.1,c,77,278,100,proportional,20260904
34.1,d,57,278,100,proportional,20260904
34.15,o,50,275,100,proportional,20260904
34.15,a,37,275,100,proportional,20260904
34.15,b,54,275,100,proportional,20260904
34.15,c,75,275,100,proportional,20260904
34.15,d,59,275,100,proportional,20260904
34.2,o,52,275,100,proportional,20260904
34.2,a,35,275,100,proportional,20260904
34.2,b,54,275,100,proportional,20260904
34.2,c,75,275,100,proportional,20260904
34.2,d,59,275,100,proportional,20260904
34.25,o,53,275,100,proportional,20260904
34.25,a,38,275,100,proportional,20260904
34.25,b,53,275,100,proportional,20260904
34.25,c,73,275,100,proportional,20260904
34.25,d,58,275,100,proportional,20260904
34.3,o,50,272,100,proportional,20260904
34.3,a,41,272,100,proportional,20260904
34.3,b,53,272,100,proportional,20260904
34.3,c,73,272,100,proportional,20260904
34.3,d,55,272,100,proportional,20260904
34.35,o,50,271,100,proportional,20260904
34.35,a,42,271,100,proportional,20260904
34.35,b,52,271,100,proportional,20260904
34.35,c,71,271,100,proportional,20260904
34.35,d,56,271,100,proportional,20260904
34.4,o,53,274,100,proportional,20260904
34.4,a,42,274,100,proportional,20260904
34.4,b,51,274,100,proportional,20260904
34.4,c,72,274,100,proportional,20260904
34.4,d,56,274,100,proportional,20260904
34.45,o,46,272,100,proportional,20260904
34.45,a,44,272,100,proportional,20260904
34.45,b,54,272,100,proportional,20260904
34.45,c,71,272,100,proportional,20260904
34.45,d,57,272,100,proportional,20260904
34.5,o,46,272,100,proportional,20260904
34.5,a,43,272,100,proportional,20260904
34.5,b,53,272,100,proportional,20260904
34.5,c,68,272,100,proportional,20260904
34.5,d,62,272,100,proportional,20260904
34.55,o,42,272,100,proportional,20260904
34.55,a,45,272,100,proportional,20260904
34.55,b,57,272,100,proportional,20260904
34.55,c,61,272,100,proportional,20260904
34.55,d,67,272,100,proportional,20260904
34.6,o,39,272,100,proportional,20260904
34.6,a,45,272,100,proportional,20260904
34.6,b,56,272,100,proportional,20260904
34.6,c,62,272,100,proportional,20260904
34.6,d,70,272,100,proportional,20260904
34.65,o,36,269,100,proportional,20260904
34.65,a,49,269,100,proportional,20260904
34.65,b,57,269,100,proportional,20260904
34.65,c,63,269,100,proportional,20260904
34.65,d,64,269,100,proportional,20260904
34.7,o,41,271,100,proportional,20260904
34.7,a,49,271,100,proportional,20260904
34.7,b,54,271,100,proportional,20260904
34.7,c,63,271,100,proportional,20260904
34.7,d,64,271,100,proportional,20260904
34.75,o,38,270,100,proportional,20260904
34.75,a,48,270,100,proportional,20260904
34.75,b,54,270,100,proportional,20260904
34.75,c,63,270,100,proportional,20260904
34.75,d,67,270,100,proportional,20260904
34.8,o,38,267,100,proportional,20260904
34.8,a,45,267,100,proportional,20260904
34.8,b,52,267,100,proportional,20260904
34.8,c,64,267,100,proportional,20260904
34.8,d,68,267,100,proportional,20260904
34.85,o,41,268,100,proportional,20260904
34.85,a,45,268,100,proportional,20260904
34.85,b,51,268,100,proportional,20260904
34.85,c,64,268,100,proportional,20260904
34.85,d,67,268,100,proportional,20260904
34.9,o,47,272,100,proportional,20260904
34.9,a,44,272,100,proportional,20260904
34.9,b,52,272,100,proportional,20260904
34.9,c,63,272,100,proportional,20260904
34.9,d,66,272,100,proportional,20260904
34.95,o,49,274,100,proportional,20260904
34.95,a,44,274,100,proportional,20260904
34.95,b,52,274,100,proportional,20260904
34.95,c,60,274,100,proportional,20260904
34.95,d,69,274,100,proportional,20260904
35,o,50,274,100,proportional,20260904
35,a,43,274,100,proportional,20260904
35,b,51,274,100,proportional,20260904
35,c,60,274,100,proportional,20260904
35,d,70,274,100,proportional,20260904
35.05,o,46,271,100,proportional,20260904
35.05,a,44,271,100,proportional,20260904
35.05,b,52,271,100,proportional,20260904
35.05,c,60,271,100,proportional,20260904
35.05,d,69,271,100,proportional,20260904
35.1,o,43,270,100,proportional,20260904
35.1,a,45,270,100,proportional,20260904
35.1,b,54,270,100,proportional,20260904
35.1,c,62,270,100,proportional,20260904
35.1,d,66,270,100,proportional,20260904
35.15,o,43,267,100,proportional,20260904
35.15,a,45,267,100,proportional,20260904
35.15,b,55,267,100,proportional,20260904
35.15,c,61,267,100,proportional,20260904
35.15,d,63,267,100,proportional,20260904
35.2,o,46,271,100,proportional,20260904
35.2,a,46,271,100,proportional,20260904
35.2,b,52,271,100,proportional,20260904
35.2,c,65,271,100,proportional,20260904
35.2,d,62,271,100,proportional,20260904
35.25,o,49,272,100,proportional,20260904
35.25,a,43,272,100,proportional,20260904
35.25,b,53,272,100,proportional,20260904
35.25,c,66,272,100,proportional,20260904
35.25,d,61,272,100,proportional,20260904
35.3,o,48,271,100,proportional,20260904
35.3,a,43,271,100,proportional,20260904
35.3,b,55,271,100,proportional,20260904
35.3,c,68,271,100,proportional,20260904
35.3,d,57,271,100,proportional,20260904
35.35,o,50,270,100,proportional,20260904
35.35,a,40,270,100,proportional,20260904
35.35,b,57,270,100,proportional,20260904
35.35,c,64,270,100,proportional,20260904
35.35,d,59,270,100,proportional,20260904
35.4,o,50,270,100,proportional,20260904
35.4,a,40,270,100,proportional,20260904
35.4,b,56,270,100,proportional,20260904
35.4,c,64,270,100,proportional,20260904
35.4,d,60,270,100,proportional,20260904
35.45,o,48,267,100,proportional,20260904
35.45,a,35,267,100,proportional,20260904
35.45,b,57,267,100,proportional,20260904
35.45,c,65,267,100,proportional,20260904
35.45,d,62,267,100,proportional,20260904
35.5,o,42,262,100,proportional,20260904
35.5,a,34,262,100,proportional,20260904
35.5,b,57,262,100,proportional,20260904
35.5,c,70,262,100,proportional,20260904
35.5,d,59,262,100,proportional,20260904
35.55,o,45,265,100,proportional,20260904
35.55,a,32,265,100,proportional,20260904
35.55,b,62,265,100,proportional,20260904
35.55,c,70,265,100,proportional,20260904
35.55,d,56,265,100,proportional,20260904
35.6,o,47,268,100,proportional,20260904
35.6,a,32,268,100,proportional,20260904
35.6,b,64,268,100,proportional,20260904
35.6,c,71,268,100,proportional,20260904
35.6,d,54,268,100,proportional,20260904
35.65,o,44,264,100,proportional,20260904
35.65,a,34,264,100,proportional,20260904
35.65,b,66,264,100,proportional,20260904
35.65,c,73,264,100,proportional,20260904
35.65,d,47,264,100,proportional,20260904
35.7,o,47,267,100,proportional,20260904
35.7,a,34,267,100,proportional,20260904
35.7,b,65,267,100,proportional,20260904
35.7,c,69,267,100,proportional,20260904
35.7,d,52,267,100,proportional,20260904
35.75,o,51,271,100,proportional,20260904
35.75,a,34,271,100,proportional,20260904
35.75,b,62,271,100,proportional,20260904
35.75,c,71,271,100,proportional,20260904
35.75,d,53,271,100,proportional,20260904
35.8,o,52,268,100,proportional,20260904
35.8,a,32,268,100,proportional,20260904
35.8,b,58,268,100,proportional,20260904
35.8,c,75,268,100,proportional,20260904
35.8,d,51,268,100,proportional,20260904
35.85,o,48,266,100,proportional,20260904
35.85,a,32,266,100,proportional,20260904
35.85,b,56,266,100,proportional,20260904
35.85,c,78,266,100,proportional,20260904
35.85,d,52,266,100,proportional,20260904
35.9,o,45,262,100,proportional,20260904
35.9,a,34,262,100,proportional,20260904
35.9,b,54,262,100,proportional,20260904
35.9,c,77,262,100,proportional,20260904
35.9,d,52,262,100,proportional,20260904
35.95,o,41,264,100,proportional,20260904
35.95,a,37,264,100,proportional,20260904
35.95,b,54,264,100,proportional,20260904
35.95,c,78,264,100,proportional,20260904
35.95,d,54,264,100,proportional,20260904
36,o,41,258,100,proportional,20260904
36,a,39,258,100,proportional,20260904
36,b,54,258,100,proportional,20260904
36,c,74,258,100,proportional,20260904
36,d,50,258,100,proportional,20260904
36.05,o,41,257,100,proportional,20260904
36.05,a,38,257,100,proportional,20260904
36.05,b,57,257,100,proportional,20260904
36.05,c,70,257,100,proportional,20260904
36.05,d,51,257,100,proportional,20260904
36.1,o,42,256,100,proportional,20260904
36.1,a,36,256,100,proportional,20260904
36.1,b,54,256,100,proportional,20260904
36.1,c,71,256,100,proportional,20260904
36.1,d,53,256,100,proportional,20260904
36.15,o,41,255,100,proportional,20260904
36.15,a,35,255,100,proportional,20260904
36.15,b,55,255,100,proportional,20260904
36.15,c,71,255,100,proportional,20260904
36.15,d,53,255,100,proportional,20260904
36.2,o,39,253,100,proportional,20260904
36.2,a,35,253,100,proportional,20260904
36.2,b,55,253,100,proportional,20260904
36.2,c,72,253,100,proportional,20260904
36.2,d,52,253,100,proportional,20260904
36.25,o,38,252,100,proportional,20260904
36.25,a,37,252,100,proportional,20260904
36.25,b,55,252,100,proportional,20260904
36.25,c,69,252,100,proportional,20260904
36.25,d,53,252,100,proportional,20260904
36.3,o,37,252,100,proportional,20260904
36.3,a,38,252,100,proportional,20260904
36.3,b,50,252,100,proportional,20260904
36.3,c,72,252,100,proportional,20260904
36.3,d,55,252,100,proportional,20260904
36.35,o,36,251,100,proportional,20260904
36.35,a,39,251,100,proportional,20260904
36.35,b,50,251,100,proportional,20260904
36.35,c,72,251,100,proportional,20260904
36.35,d,54,251,100,proportional,20260904
36.4,o,34,254,100,proportional,20260904
36.4,a,41,254,100,proportional,20260904
36.4,b,51,254,100,proportional,20260904
36.4,c,66,254,100,proportional,20260904
36.4,d,62,254,100,proportional,20260904
36.45,o,38,256,100,proportional,20260904
36.45,a,37,256,100,proportional,20260904
36.45,b,53,256,100,proportional,20260904
36.45,c,68,256,100,proportional,20260904
36.45,d,60,256,100,proportional,20260904
36.5,o,39,256,100,proportional,20260904
36.5,a,38,256,100,proportional,20260904
36.5,b,55,256,100,proportional,20260904
36.5,c,64,256,100,proportional,20260904
36.5,d,60,256,100,proportional,20260904
36.55,o,43,259,100,proportional,20260904
36.55,a,40,259,100,proportional,20260904
36.55,b,53,259,100,proportional,20260904
36.55,c,64,259,100,proportional,20260904
36.55,d,59,259,100,proportional,20260904
36.6,o,43,257,100,proportional,20260904
36.6,a,38,257,100,proportional,20260904
36.6,b,50,257,100,proportional,20260904
36.6,c,63,257,100,proportional,20260904
36.6,d,63,257,100,proportional,20260904
